target name	accession	tlen	query name	accession	qlen	E-value	score	bias	#	of	c-Evalue	i-Evalue	score	bias	from	to	from	to	from	to	acc	description of target
Pentapeptide	PF00805.22	40	TARA_ION_MAG_00012_000000000045_24	-	156	1.8e-32	110.6	30.6	3	4	5.8e-15	3.5e-11	42.5	2.9	1	40	63	102	63	102	0.98	Pentapeptide repeats (8 copies)
Pentapeptide_4	PF13599.6	77	TARA_ION_MAG_00012_000000000045_24	-	156	1.2e-20	73.4	2.1	1	2	1.3e-13	7.6e-10	38.8	0.1	13	74	30	92	18	95	0.89	Pentapeptide repeats (9 copies)
RHH_5	PF07878.11	43	TARA_ION_MAG_00012_000000000045_26	-	165	3e-13	49.4	0.0	1	1	3.1e-17	5.5e-13	48.6	0.0	1	43	82	124	82	124	0.98	CopG-like RHH_1 or ribbon-helix-helix domain, RHH_5
Glyoxalase	PF00903.25	128	TARA_ION_MAG_00012_000000000045_27	-	129	2.3e-24	86.0	0.0	1	1	3e-28	2.7e-24	85.8	0.0	1	128	2	123	2	123	0.91	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
TIC20	PF16166.5	181	TARA_ION_MAG_00012_000000000045_28	-	145	8.2e-15	55.0	13.8	1	1	8.4e-19	1.5e-14	54.2	13.8	37	180	8	139	5	140	0.82	Chloroplast import apparatus Tic20-like
Pribosyltran	PF00156.27	159	TARA_ION_MAG_00012_000000000046_1	-	171	1.3e-11	44.2	0.0	1	1	9.3e-16	1.7e-11	43.9	0.0	11	136	34	161	24	169	0.84	Phosphoribosyl transferase domain
GTP1_OBG	PF01018.22	155	TARA_ION_MAG_00012_000000000047_2	-	328	5e-56	188.6	3.5	1	1	1.1e-59	6.6e-56	188.2	3.5	1	155	4	158	4	158	0.99	GTP1/OBG
MMR_HSR1	PF01926.23	114	TARA_ION_MAG_00012_000000000047_2	-	328	5.6e-22	78.0	0.0	1	1	1.8e-25	1.1e-21	77.1	0.0	1	114	161	281	161	281	0.83	50S ribosome-binding GTPase
MutS_V	PF00488.21	188	TARA_ION_MAG_00012_000000000047_3	-	804	1.1e-30	107.1	0.0	1	1	2.3e-34	2.1e-30	106.2	0.0	2	184	349	532	348	534	0.92	MutS domain V
Glyoxalase	PF00903.25	128	TARA_ION_MAG_00012_000000000047_4	-	131	2e-14	53.9	0.2	1	1	2.3e-18	4.1e-14	52.9	0.2	1	128	11	118	11	118	0.92	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
ALAD	PF00490.21	317	TARA_ION_MAG_00012_000000000047_5	-	334	2.2e-129	431.2	0.0	1	1	1.4e-133	2.5e-129	431.0	0.0	2	317	5	329	4	329	0.95	Delta-aminolevulinic acid dehydratase
Sulfate_transp	PF00916.20	380	TARA_ION_MAG_00012_000000000047_6	-	562	5.5e-80	268.9	25.6	1	1	8.1e-84	7.2e-80	268.6	25.6	2	376	22	389	21	393	0.92	Sulfate permease family
Sbt_1	PF05982.12	308	TARA_ION_MAG_00012_000000000047_7	-	332	7.8e-117	389.9	19.6	1	1	5e-121	8.9e-117	389.7	19.6	1	307	13	324	13	325	0.97	Na+-dependent bicarbonate transporter superfamily
Pyr_redox_2	PF07992.14	294	TARA_ION_MAG_00012_000000000047_9	-	319	8e-35	120.5	0.2	1	1	5.8e-38	9.4e-35	120.3	0.2	2	294	7	294	6	294	0.84	Pyridine nucleotide-disulphide oxidoreductase
HI0933_like	PF03486.14	409	TARA_ION_MAG_00012_000000000047_9	-	319	3.1e-08	32.7	0.1	1	1	3e-09	4.9e-06	25.5	0.1	2	36	7	41	6	46	0.95	HI0933-like protein
ABC1	PF03109.16	119	TARA_ION_MAG_00012_000000000047_11	-	556	4.8e-30	104.2	0.2	1	1	5e-34	9e-30	103.3	0.2	12	118	122	229	109	230	0.93	ABC1 family
Enolase_C	PF00113.22	296	TARA_ION_MAG_00012_000000000047_12	-	431	3.1e-126	420.6	0.1	1	1	6.8e-130	4.1e-126	420.2	0.1	3	290	145	422	143	426	0.98	Enolase, C-terminal TIM barrel domain
Enolase_N	PF03952.16	131	TARA_ION_MAG_00012_000000000047_12	-	431	2.6e-54	182.9	0.0	1	1	7.8e-58	4.6e-54	182.1	0.0	1	131	9	138	9	138	0.99	Enolase, N-terminal domain
AAA_2	PF07724.14	171	TARA_ION_MAG_00012_000000000047_14	-	916	5.8e-59	199.0	0.3	1	1	1.4e-56	1.6e-53	181.4	0.0	1	171	641	814	641	814	0.97	AAA domain (Cdc48 subfamily)
AAA_lid_9	PF17871.1	104	TARA_ION_MAG_00012_000000000047_14	-	916	1.7e-27	95.4	3.4	1	1	1.5e-30	1.7e-27	95.4	3.4	3	98	389	484	387	490	0.92	AAA lid domain
AAA	PF00004.29	132	TARA_ION_MAG_00012_000000000047_14	-	916	2e-25	89.7	2.0	2	2	2.9e-12	3.2e-09	37.3	0.0	2	112	647	766	646	782	0.83	ATPase family associated with various cellular activities (AAA)
ClpB_D2-small	PF10431.9	81	TARA_ION_MAG_00012_000000000047_14	-	916	1.3e-20	73.2	0.7	1	1	5.9e-23	6.6e-20	71.0	0.7	1	81	820	900	820	900	0.97	C-terminal, D2-small domain, of ClpB protein
Clp_N	PF02861.20	53	TARA_ION_MAG_00012_000000000047_14	-	916	3.8e-07	30.1	0.1	1	2	0.00019	0.22	11.7	0.0	5	52	27	72	25	73	0.93	Clp amino terminal domain, pathogenicity island component
SecE	PF00584.20	55	TARA_ION_MAG_00012_000000000047_15	-	83	1.5e-10	40.8	0.5	1	1	1e-14	1.9e-10	40.5	0.5	1	54	25	78	25	79	0.90	SecE/Sec61-gamma subunits of protein translocation complex
NusG	PF02357.19	95	TARA_ION_MAG_00012_000000000047_16	-	204	1.1e-19	70.7	0.0	1	1	2.2e-23	2e-19	69.9	0.0	2	94	20	134	19	135	0.89	Transcription termination factor nusG
Ribosomal_L11_N	PF03946.14	65	TARA_ION_MAG_00012_000000000047_17	-	142	1.9e-31	107.7	0.2	1	1	3.3e-35	3e-31	107.1	0.2	1	65	2	66	2	66	0.99	Ribosomal protein L11, N-terminal domain
Ribosomal_L11	PF00298.19	70	TARA_ION_MAG_00012_000000000047_17	-	142	4.2e-24	84.8	2.8	1	1	7.6e-28	6.8e-24	84.2	2.8	1	70	71	139	71	139	0.98	Ribosomal protein L11, RNA binding domain
Ribosomal_L1	PF00687.21	204	TARA_ION_MAG_00012_000000000047_18	-	236	6e-53	179.6	0.0	1	1	4.2e-57	7.5e-53	179.3	0.0	2	204	30	219	29	219	0.98	Ribosomal protein L1p/L10e family
Ribosomal_L10	PF00466.20	100	TARA_ION_MAG_00012_000000000047_19	-	176	7.2e-25	87.0	0.6	1	1	6.9e-29	1.2e-24	86.3	0.6	2	100	4	102	3	102	0.97	Ribosomal protein L10
Ribosomal_L12	PF00542.19	67	TARA_ION_MAG_00012_000000000047_20	-	132	4.1e-28	97.5	12.2	1	1	1.3e-31	1.1e-27	96.1	8.2	1	67	64	131	64	131	0.99	Ribosomal protein L7/L12 C-terminal domain
RNase_H	PF00075.24	143	TARA_ION_MAG_00012_000000000047_21	-	240	8.6e-39	133.0	0.0	1	1	7.9e-43	1.4e-38	132.3	0.0	4	140	9	146	6	149	0.86	RNase H
DHO_dh	PF01180.21	295	TARA_ION_MAG_00012_000000000047_22	-	390	2.6e-85	286.2	0.1	1	1	1.7e-89	3e-85	286.0	0.1	2	295	69	369	68	369	0.92	Dihydroorotate dehydrogenase
Aminotran_1_2	PF00155.21	363	TARA_ION_MAG_00012_000000000047_23	-	362	9.9e-28	97.3	0.0	1	1	2.5e-31	4.5e-27	95.2	0.0	34	358	52	350	34	355	0.86	Aminotransferase class I and II
Glyco_tran_28_C	PF04101.16	167	TARA_ION_MAG_00012_000000000047_24	-	365	8.5e-30	103.9	0.1	1	1	1.4e-33	1.2e-29	103.4	0.1	2	138	186	317	185	341	0.88	Glycosyltransferase family 28 C-terminal domain
Glyco_transf_28	PF03033.20	139	TARA_ION_MAG_00012_000000000047_24	-	365	4.3e-29	101.3	0.2	1	1	7.7e-33	6.9e-29	100.7	0.2	2	137	9	141	8	143	0.87	Glycosyltransferase family 28 N-terminal domain
PGK	PF00162.19	378	TARA_ION_MAG_00012_000000000047_26	-	403	8.1e-159	528.6	0.7	1	1	5.3e-163	9.4e-159	528.4	0.7	5	378	13	391	9	391	0.97	Phosphoglycerate kinase
PseudoU_synth_2	PF00849.22	160	TARA_ION_MAG_00012_000000000047_28	-	320	1e-33	116.7	0.1	1	1	1.5e-37	1.4e-33	116.3	0.1	1	160	102	258	102	258	0.94	RNA pseudouridylate synthase
ABC_tran	PF00005.27	137	TARA_ION_MAG_00012_000000000047_29	-	533	4.8e-59	198.8	0.0	1	2	7.7e-28	7.2e-25	88.1	0.0	1	136	26	182	26	183	0.80	ABC transporter
ABC_tran	PF00005.27	137	TARA_ION_MAG_00012_000000000047_29	-	533	4.8e-59	198.8	0.0	2	2	3.4e-34	3.2e-31	108.7	0.0	1	136	300	452	300	453	0.93	ABC transporter
HD_4	PF13328.6	156	TARA_ION_MAG_00012_000000000047_30	-	770	1.8e-48	164.3	0.1	1	1	9.9e-52	3e-48	163.5	0.1	2	155	67	215	66	216	0.97	HD domain
RelA_SpoT	PF04607.17	117	TARA_ION_MAG_00012_000000000047_30	-	770	9.4e-37	125.9	0.3	1	1	1.5e-39	4.4e-36	123.7	0.0	1	115	276	384	276	386	0.96	Region found in RelA / SpoT proteins
ACT_4	PF13291.6	80	TARA_ION_MAG_00012_000000000047_30	-	770	6.3e-13	49.1	0.5	1	1	6.3e-16	1.9e-12	47.6	0.5	2	80	688	765	687	765	0.97	ACT domain
ACT	PF01842.25	67	TARA_ION_MAG_00012_000000000047_30	-	770	3.2e-08	33.2	0.1	1	1	2.4e-11	7.1e-08	32.1	0.1	2	64	694	756	693	759	0.95	ACT domain
DUF2062	PF09835.9	148	TARA_ION_MAG_00012_000000000047_31	-	151	2.4e-35	121.6	1.6	1	1	1.6e-39	2.9e-35	121.3	1.6	5	145	10	147	8	149	0.90	Uncharacterized protein conserved in bacteria (DUF2062)
MnmE_helical	PF12631.7	206	TARA_ION_MAG_00012_000000000047_32	-	461	1.5e-43	149.4	9.5	1	1	6.6e-47	2e-43	149.0	9.5	1	206	134	457	134	457	0.93	MnmE helical domain
TrmE_N	PF10396.9	115	TARA_ION_MAG_00012_000000000047_32	-	461	5.9e-37	126.5	0.1	1	1	4.7e-40	1.4e-36	125.3	0.1	1	115	10	131	10	131	0.92	GTP-binding protein TrmE N-terminus
MMR_HSR1	PF01926.23	114	TARA_ION_MAG_00012_000000000047_32	-	461	9.1e-23	80.5	4.7	1	1	3.1e-26	9.3e-23	80.5	2.6	2	112	229	340	228	347	0.85	50S ribosome-binding GTPase
Ras	PF00071.22	162	TARA_ION_MAG_00012_000000000047_32	-	461	1.6e-05	24.6	1.0	1	1	1.1e-08	3.3e-05	23.5	1.0	2	124	229	353	228	382	0.68	Ras family
QRPTase_C	PF01729.19	169	TARA_ION_MAG_00012_000000000047_33	-	286	9.7e-48	162.1	0.0	1	1	1.4e-51	1.2e-47	161.8	0.0	1	169	109	282	109	282	0.96	Quinolinate phosphoribosyl transferase, C-terminal domain
QRPTase_N	PF02749.16	89	TARA_ION_MAG_00012_000000000047_33	-	286	2.7e-22	78.6	0.0	1	1	5.9e-26	5.3e-22	77.7	0.0	2	89	21	107	20	107	0.98	Quinolinate phosphoribosyl transferase, N-terminal domain
tRNA-synt_1d	PF00750.19	349	TARA_ION_MAG_00012_000000000047_34	-	599	6.5e-122	406.8	2.0	1	1	1.1e-125	6.5e-122	406.8	2.0	15	349	122	468	107	468	0.93	tRNA synthetases class I (R)
DALR_1	PF05746.15	119	TARA_ION_MAG_00012_000000000047_34	-	599	4.6e-30	104.2	0.2	1	1	2.2e-33	1.3e-29	102.8	0.2	1	119	482	598	482	598	0.98	DALR anticodon binding domain
Aminotran_1_2	PF00155.21	363	TARA_ION_MAG_00012_000000000047_35	-	371	9.5e-42	143.4	0.0	1	1	1.2e-45	1.1e-41	143.2	0.0	2	359	33	358	32	361	0.89	Aminotransferase class I and II
Lactamase_B_3	PF13483.6	163	TARA_ION_MAG_00012_000000000047_36	-	244	7.7e-24	84.4	0.0	1	1	6.1e-28	1.1e-23	83.9	0.0	3	163	31	190	30	190	0.92	Beta-lactamase superfamily domain
GATase	PF00117.28	190	TARA_ION_MAG_00012_000000000047_37	-	199	1.4e-51	175.0	0.1	1	1	1.9e-55	1.7e-51	174.7	0.1	1	187	3	192	3	194	0.93	Glutamine amidotransferase class-I
DAGK_prokar	PF01219.19	102	TARA_ION_MAG_00012_000000000047_38	-	140	7.7e-31	106.0	5.4	1	1	5.4e-35	9.6e-31	105.6	5.4	1	102	26	128	26	128	0.98	Prokaryotic diacylglycerol kinase
UPF0054	PF02130.17	128	TARA_ION_MAG_00012_000000000047_39	-	185	1.7e-29	102.2	0.1	1	1	1.1e-33	2e-29	102.0	0.1	25	126	67	177	30	179	0.87	Uncharacterized protein family UPF0054
DUF3285	PF11688.8	44	TARA_ION_MAG_00012_000000000047_40	-	61	2.3e-21	75.4	1.7	1	1	1.5e-25	2.7e-21	75.2	1.7	2	44	13	55	12	55	0.97	Protein of unknown function (DUF3285)
PCRF	PF03462.18	193	TARA_ION_MAG_00012_000000000047_41	-	317	1.5e-48	165.3	0.2	1	1	3e-52	2.7e-48	164.4	0.2	29	193	2	164	1	164	0.95	PCRF domain
RF-1	PF00472.20	116	TARA_ION_MAG_00012_000000000047_41	-	317	2.3e-36	124.2	0.1	1	1	4.4e-40	4e-36	123.5	0.1	2	116	173	282	172	282	0.92	RF-1 domain
ATP-synt_ab	PF00006.25	213	TARA_ION_MAG_00012_000000000048_1	-	360	9.4e-63	211.7	0.0	1	1	6.7e-67	1.2e-62	211.3	0.0	1	213	17	237	17	237	0.95	ATP synthase alpha/beta family, nucleotide-binding domain
ATP-synt_DE_N	PF02823.16	80	TARA_ION_MAG_00012_000000000048_2	-	135	1.6e-25	88.8	0.1	1	1	1.3e-29	2.4e-25	88.3	0.1	2	80	4	81	3	81	0.98	ATP synthase, Delta/Epsilon chain, beta-sandwich domain
PSRP-3_Ycf65	PF04839.13	48	TARA_ION_MAG_00012_000000000048_3	-	159	4.3e-27	94.0	5.9	1	1	3.4e-31	6.1e-27	93.6	5.9	1	48	89	136	89	136	0.98	Plastid and cyanobacterial ribosomal protein (PSRP-3 / Ycf65)
Peptidase_M24	PF00557.24	209	TARA_ION_MAG_00012_000000000048_5	-	442	1.1e-58	198.4	0.0	1	1	1.5e-62	1.4e-58	198.1	0.0	2	208	183	421	182	422	0.87	Metallopeptidase family M24
AMP_N	PF05195.16	123	TARA_ION_MAG_00012_000000000048_5	-	442	6.9e-34	116.2	0.0	1	1	1.3e-37	1.2e-33	115.5	0.0	1	121	9	127	9	129	0.94	Aminopeptidase P, N-terminal domain
DUF21	PF01595.20	176	TARA_ION_MAG_00012_000000000048_6	-	326	2.6e-35	121.7	5.1	1	1	2.2e-39	4e-35	121.1	5.1	2	176	11	185	10	185	0.95	Cyclin M transmembrane N-terminal domain
DUF697	PF05128.12	162	TARA_ION_MAG_00012_000000000048_7	-	422	2.8e-22	79.1	1.9	1	1	3.8e-25	1.4e-21	76.9	0.5	3	145	230	384	228	396	0.91	Domain of unknown function (DUF697)
FeoB_N	PF02421.18	156	TARA_ION_MAG_00012_000000000048_7	-	422	1.8e-05	24.3	0.4	1	1	1.3e-08	4.8e-05	22.9	0.1	2	134	50	182	49	210	0.74	Ferrous iron transport protein B
NAD_synthase	PF02540.17	242	TARA_ION_MAG_00012_000000000048_9	-	566	3.3e-68	229.4	0.0	1	1	5.9e-72	5.3e-68	228.7	0.0	3	242	282	543	280	543	0.98	NAD synthase
DUF3326	PF11805.8	337	TARA_ION_MAG_00012_000000000048_10	-	359	3.9e-135	450.1	0.1	1	1	2.5e-139	4.4e-135	449.9	0.1	2	336	9	341	8	342	0.98	Protein of unknown function (DUF3326)
ATP-synt	PF00231.19	279	TARA_ION_MAG_00012_000000000048_13	-	317	1.1e-87	294.4	3.6	1	1	6.8e-92	1.2e-87	294.2	3.6	1	277	3	315	3	316	0.91	ATP synthase
ATP-synt_ab	PF00006.25	213	TARA_ION_MAG_00012_000000000048_14	-	506	3e-74	249.3	0.4	1	1	8.4e-78	5e-74	248.5	0.4	1	213	150	365	150	365	0.98	ATP synthase alpha/beta family, nucleotide-binding domain
ATP-synt_ab_C	PF00306.27	126	TARA_ION_MAG_00012_000000000048_14	-	506	7.2e-47	158.8	4.0	1	1	2e-50	1.2e-46	158.1	4.0	1	125	372	496	372	497	0.99	ATP synthase alpha/beta chain, C terminal domain
OSCP	PF00213.18	172	TARA_ION_MAG_00012_000000000048_15	-	181	6.8e-45	153.3	3.4	1	1	4.2e-49	7.5e-45	153.1	3.4	1	169	7	175	7	178	0.98	ATP synthase delta (OSCP) subunit
ATP-synt_B	PF00430.18	132	TARA_ION_MAG_00012_000000000048_16	-	171	2.2e-19	69.9	9.0	1	1	1.5e-23	2.8e-19	69.5	9.0	2	127	18	143	17	147	0.98	ATP synthase B/B' CF(0)
ATP-synt_B	PF00430.18	132	TARA_ION_MAG_00012_000000000048_17	-	153	1e-22	80.6	9.9	1	1	6.6e-27	1.2e-22	80.4	9.9	1	132	19	150	19	150	0.98	ATP synthase B/B' CF(0)
ATP-synt_C	PF00137.21	60	TARA_ION_MAG_00012_000000000048_18	-	98	1.9e-19	69.8	6.6	1	1	1.4e-23	2.6e-19	69.3	6.6	2	60	28	90	27	90	0.98	ATP synthase subunit C
ATP-synt_A	PF00119.20	211	TARA_ION_MAG_00012_000000000048_19	-	241	5.1e-51	173.6	6.1	1	1	3.3e-55	6e-51	173.4	6.1	2	210	33	232	32	233	0.90	ATP synthase A chain
DXP_synthase_N	PF13292.6	273	TARA_ION_MAG_00012_000000000049_1	-	580	8.2e-108	359.7	0.0	1	1	5.9e-110	1.7e-106	355.4	0.0	1	273	3	281	3	281	0.97	1-deoxy-D-xylulose-5-phosphate synthase
Transket_pyr	PF02779.24	178	TARA_ION_MAG_00012_000000000049_1	-	580	1.1e-39	135.9	0.0	1	1	7.1e-43	2.1e-39	135.0	0.0	4	173	320	478	317	480	0.97	Transketolase, pyrimidine binding domain
Transketolase_C	PF02780.20	124	TARA_ION_MAG_00012_000000000049_1	-	580	1.9e-24	85.9	0.8	1	1	2.3e-27	6.9e-24	84.1	0.1	1	85	496	580	496	580	0.98	Transketolase, C-terminal domain
PALP	PF00291.25	294	TARA_ION_MAG_00012_000000000049_2	-	513	2.1e-73	247.3	0.0	1	1	2.8e-77	2.5e-73	247.0	0.0	4	294	16	305	13	305	0.97	Pyridoxal-phosphate dependent enzyme
Thr_dehydrat_C	PF00585.18	91	TARA_ION_MAG_00012_000000000049_2	-	513	7.2e-42	141.1	1.3	1	2	8.4e-26	7.6e-22	76.9	0.4	1	91	318	407	318	407	0.99	C-terminal regulatory domain of Threonine dehydratase
SMC_ScpB	PF04079.16	160	TARA_ION_MAG_00012_000000000049_3	-	177	2.4e-30	105.3	1.2	1	1	1.5e-34	2.8e-30	105.1	1.2	2	153	20	165	19	171	0.97	Segregation and condensation complex subunit ScpB
YGGT	PF02325.17	69	TARA_ION_MAG_00012_000000000049_4	-	93	2.6e-21	75.8	5.3	1	1	1.7e-25	3e-21	75.6	5.3	3	69	12	81	10	81	0.95	YGGT family
PK	PF00224.21	348	TARA_ION_MAG_00012_000000000049_6	-	597	4.2e-128	427.1	4.1	1	1	6.7e-132	6e-128	426.6	4.1	2	341	8	343	7	349	0.97	Pyruvate kinase, barrel domain
PK_C	PF02887.16	117	TARA_ION_MAG_00012_000000000049_6	-	597	4.9e-31	107.4	0.6	1	1	1.4e-34	1.3e-30	106.0	0.6	1	116	359	471	359	472	0.96	Pyruvate kinase, alpha/beta domain
MacB_PCD	PF12704.7	195	TARA_ION_MAG_00012_000000000049_7	-	410	9.5e-35	120.7	0.9	1	1	1.1e-38	9.5e-35	120.7	0.9	1	193	25	249	25	251	0.77	MacB-like periplasmic core domain
BioY	PF02632.14	135	TARA_ION_MAG_00012_000000000049_8	-	188	5.1e-15	55.7	8.3	1	1	4.1e-19	7.3e-15	55.2	8.3	3	108	40	150	38	184	0.79	BioY family
Peptidase_A8	PF01252.18	141	TARA_ION_MAG_00012_000000000049_9	-	154	1.5e-29	103.1	20.2	1	1	9.7e-34	1.7e-29	102.8	20.2	2	140	15	147	14	148	0.88	Signal peptidase (SPase) II
DUF697	PF05128.12	162	TARA_ION_MAG_00012_000000000049_10	-	499	1.6e-48	164.5	0.2	1	1	8.9e-52	2.7e-48	163.8	0.2	1	162	306	464	306	464	0.99	Domain of unknown function (DUF697)
FeoB_N	PF02421.18	156	TARA_ION_MAG_00012_000000000049_10	-	499	7.2e-11	41.8	0.5	1	1	6.2e-14	1.9e-10	40.5	0.5	2	146	115	265	114	272	0.70	Ferrous iron transport protein B
AIG1	PF04548.16	212	TARA_ION_MAG_00012_000000000049_10	-	499	3.4e-07	29.8	0.7	1	1	2.7e-10	8.1e-07	28.6	0.3	2	92	115	202	114	227	0.80	AIG1 family
Pyridoxal_deC	PF00282.19	375	TARA_ION_MAG_00012_000000000049_12	-	463	1.4e-45	155.7	0.0	1	1	5.5e-49	3.3e-45	154.4	0.0	19	351	65	380	52	395	0.90	Pyridoxal-dependent decarboxylase conserved domain
Beta_elim_lyase	PF01212.21	293	TARA_ION_MAG_00012_000000000049_12	-	463	6e-05	22.5	0.0	1	1	1.5e-08	9e-05	21.9	0.0	32	168	120	266	115	267	0.76	Beta-eliminating lyase
MafB19-deam	PF14437.6	138	TARA_ION_MAG_00012_000000000049_13	-	160	6.8e-28	97.1	0.0	1	1	8.9e-32	8e-28	96.9	0.0	15	138	19	155	8	155	0.85	MafB19-like deaminase
dCMP_cyt_deam_1	PF00383.23	101	TARA_ION_MAG_00012_000000000049_13	-	160	4.9e-21	74.5	0.0	1	1	7.4e-25	6.6e-21	74.1	0.0	3	100	9	107	7	108	0.93	Cytidine and deoxycytidylate deaminase zinc-binding region
Aminotran_5	PF00266.19	371	TARA_ION_MAG_00012_000000000049_14	-	395	5.6e-40	137.4	0.0	1	1	3.6e-44	6.5e-40	137.2	0.0	3	367	28	370	26	375	0.92	Aminotransferase class-V
Gln-synt_C	PF00120.24	345	TARA_ION_MAG_00012_000000000049_15	-	474	5.6e-134	446.5	0.0	1	1	7.8e-138	7e-134	446.2	0.0	2	345	105	470	104	470	0.98	Glutamine synthetase, catalytic domain
Gln-synt_N	PF03951.19	83	TARA_ION_MAG_00012_000000000049_15	-	474	7.6e-29	99.3	0.2	1	1	1.5e-32	1.3e-28	98.5	0.2	2	83	17	97	16	97	0.97	Glutamine synthetase, beta-Grasp domain
Methyltransf_11	PF08241.12	96	TARA_ION_MAG_00012_000000000049_16	-	352	1.8e-15	57.3	0.0	1	1	1.2e-18	3.7e-15	56.4	0.0	1	96	188	288	188	288	0.96	Methyltransferase domain
Methyltransf_31	PF13847.6	152	TARA_ION_MAG_00012_000000000049_16	-	352	5.3e-12	45.8	0.0	1	1	3.4e-15	1e-11	44.8	0.0	2	113	182	292	181	331	0.87	Methyltransferase domain
Methyltransf_23	PF13489.6	165	TARA_ION_MAG_00012_000000000049_16	-	352	8e-09	35.5	0.0	1	1	4.1e-12	1.2e-08	34.9	0.0	13	163	174	336	162	338	0.81	Methyltransferase domain
GUN4	PF05419.12	140	TARA_ION_MAG_00012_000000000049_19	-	239	3.3e-51	173.0	0.5	1	1	6.8e-55	1.2e-50	171.2	0.0	2	140	89	228	88	228	0.99	GUN4-like
Psb28	PF03912.14	106	TARA_ION_MAG_00012_000000000049_21	-	118	1.4e-40	137.9	0.1	1	1	8.6e-45	1.5e-40	137.7	0.1	1	106	9	113	9	113	0.99	Psb28 protein
AI-2E_transport	PF01594.16	327	TARA_ION_MAG_00012_000000000049_22	-	348	3.9e-54	184.0	39.1	1	1	2.7e-58	4.8e-54	183.7	39.1	4	326	9	343	6	344	0.91	AI-2E family transporter
SecD_SecF	PF02355.16	189	TARA_ION_MAG_00012_000000000049_23	-	312	7.8e-52	175.4	9.0	1	1	7.3e-56	1.3e-51	174.7	9.0	6	184	121	308	116	310	0.94	Protein export membrane protein
MMPL	PF03176.15	333	TARA_ION_MAG_00012_000000000049_24	-	495	6.5e-08	31.9	9.8	1	1	1.8e-11	1.1e-07	31.2	9.8	147	291	320	459	312	466	0.89	MMPL family
Transketolase_C	PF02780.20	124	TARA_ION_MAG_00012_000000000049_25	-	226	1.3e-38	131.6	0.0	1	1	2.3e-42	2.1e-38	131.0	0.0	2	124	92	213	91	213	0.99	Transketolase, C-terminal domain
CP12	PF02672.15	70	TARA_ION_MAG_00012_000000000050_1	-	73	3.6e-19	69.3	4.0	1	1	2.2e-23	4e-19	69.1	4.0	1	70	4	71	4	71	0.96	CP12 domain
GST_C_2	PF13410.6	69	TARA_ION_MAG_00012_000000000050_2	-	324	1.7e-07	31.1	0.0	1	1	1e-10	4.6e-07	29.8	0.0	9	66	202	266	181	267	0.82	Glutathione S-transferase, C-terminal domain
GST_C_3	PF14497.6	99	TARA_ION_MAG_00012_000000000050_2	-	324	4.9e-05	23.5	0.2	1	1	2.5e-08	0.00011	22.3	0.0	23	93	196	277	169	279	0.68	Glutathione S-transferase, C-terminal domain
AstE_AspA	PF04952.14	291	TARA_ION_MAG_00012_000000000050_3	-	301	1.8e-40	138.8	0.0	1	1	1.2e-44	2.1e-40	138.7	0.0	2	290	3	283	2	284	0.90	Succinylglutamate desuccinylase / Aspartoacylase family
NifU	PF01106.17	67	TARA_ION_MAG_00012_000000000051_2	-	82	2.1e-29	101.5	0.2	1	1	1.3e-33	2.4e-29	101.3	0.2	1	67	13	78	13	78	0.99	NifU-like domain
Mqo	PF06039.15	489	TARA_ION_MAG_00012_000000000051_3	-	496	1.3e-190	634.1	0.0	1	1	1.7e-194	1.5e-190	633.9	0.0	2	486	12	490	11	493	0.96	Malate:quinone oxidoreductase (Mqo)
GTP_EFTU	PF00009.27	194	TARA_ION_MAG_00012_000000000051_4	-	603	5e-56	189.3	0.0	1	1	3e-59	7.7e-56	188.7	0.0	2	193	8	186	7	187	0.95	Elongation factor Tu GTP binding domain
LepA_C	PF06421.12	107	TARA_ION_MAG_00012_000000000051_4	-	603	7e-47	158.0	1.4	1	1	4.7e-50	1.2e-46	157.3	1.4	1	107	493	599	493	599	0.99	GTP-binding protein LepA C-terminus
EFG_C	PF00679.24	89	TARA_ION_MAG_00012_000000000051_4	-	603	5.8e-23	80.7	0.1	1	1	5.3e-26	1.3e-22	79.6	0.1	2	86	404	489	403	492	0.95	Elongation factor G C-terminus
MMR_HSR1	PF01926.23	114	TARA_ION_MAG_00012_000000000051_4	-	603	3e-06	27.3	0.0	1	1	3.4e-09	8.7e-06	25.8	0.0	4	114	14	137	11	137	0.66	50S ribosome-binding GTPase
BPD_transp_1	PF00528.22	185	TARA_ION_MAG_00012_000000000051_5	-	279	2.4e-21	76.3	9.5	1	1	1.3e-25	2.4e-21	76.3	9.5	1	176	97	269	97	276	0.91	Binding-protein-dependent transport system inner membrane component
SpoU_methylase	PF00588.19	142	TARA_ION_MAG_00012_000000000051_6	-	224	9e-36	123.2	0.0	1	1	1.3e-39	1.1e-35	122.8	0.0	2	142	22	161	21	161	0.93	SpoU rRNA Methylase family
DUF393	PF04134.12	113	TARA_ION_MAG_00012_000000000051_8	-	133	1.8e-22	80.8	0.0	1	1	1.2e-26	2.2e-22	80.5	0.0	2	113	8	117	7	117	0.96	Protein of unknown function, DUF393
